email_id,subject,body,label
70269,Vodacom: Your bundle expires soon,"Hi, your 20GB data bundle expires on 14/05/2024. Dial *136# to renew or buy more bundles.",ham
91439,DStv: Subscription payment reminder,"Hi, your DStv Premium subscription of R829 is due on 18/05/2024. Pay online or via the app.",ham
49034,PayPal account suspended - Verify immediately,Your PayPal account has been limited due to unusual activity. Verify within 24 hours: http://paypal-verify-sa.com. Enter card details to confirm.,spam
72201,African Bank: Payment received,Thank you for your payment of R4691. Your account has been credited. Next billing date: 16/06/2024.,ham
73098,African Bank: Balance inquiry result,Your Standard Bank account balance: R15585. Available balance: R15585. Last transaction: Debit R4694.,ham
38636,"You have inherited R10,000 from Nigeria","Dear Friend, Your relative has left you R100,000. To process this inheritance, we need your banking details and R2,000 legal fee.",spam
78951,FNB: Transaction notification,You have successfully transferred R1048 to Zanele. Reference: Shopping. Balance: R9175.,ham
91820,Eskom Load Shedding Schedule Update,Loadshedding Update: Stage 4 will be implemented from 22:00 to 13:00 today. Check your schedule.,ham
33616,PayPal account suspended - Verify immediately,Your PayPal account has been limited due to unusual activity. Verify within 24 hours: http://paypal-verify-sa.com. Enter card details to confirm.,spam
57304,WIN a brand new BMW X5 - Enter FREE!!!,You've been selected to win a BMW X5 worth R1.2 million! Click this link and enter your details. Winner announced next week!!!,spam
40816,Miracle weight loss - Lose 20kg in 2 weeks!,Doctor approved! Lose 20kg in just 14 days! Order now for only R599. SMS SLIM to 082 981 1478.,spam
5451,"WORK FOR GOOGLE - R10,000 per week from home","Google is hiring in South Africa! Work from home! Earn R250,000/week doing simple tasks. Send R199 registration to 082 250 7103. Start immediately!",spam
64002,Congratulations! iPhone 15 Pro for FREE,Your cell number won an iPhone 15 Pro! Claim by paying R350 courier fee. Send proof to 081 177 6352. Limited time offer!!!,spam
69898,"WORK FOR GOOGLE - R50,000 per week from home","Google is hiring in South Africa! Work from home! Earn R250,000/week doing simple tasks. Send R199 registration to 071 957 6959. Start immediately!",spam
6685,"WORK FOR GOOGLE - R50,000 per week from home","Google is hiring in South Africa! Work from home! Earn R100,000/week doing simple tasks. Send R199 registration to 082 750 2097. Start immediately!",spam
15304,PayPal account suspended - Verify immediately,Your PayPal account has been limited due to unusual activity. Verify within 24 hours: http://paypal-verify-sa.com. Enter card details to confirm.,spam
1099,Absa ALERT: Suspicious activity detected,Your FNB account shows unusual transactions. Verify immediately: http://FNB-secure.net. Account will be locked in 6 hours!,spam
57295,WIN a brand new BMW X5 - Enter FREE!!!,You've been selected to win a BMW X5 worth R1.2 million! Click this link and enter your details. Winner announced next week!!!,spam
49642,"Make R50,000 per day working from home!!!","Amazing opportunity to earn R100,000 daily from home in Durban! No experience needed! Send R299 registration fee. WhatsApp 074 539 1139 NOW!!!",spam
15549,CLICK HERE - See who viewed your Facebook profile,Want to know who's checking your profile? Click here to see who viewed your Facebook profile: http://fb-profile-viewer.com. 100% free!,spam
89638,DStv: Subscription payment reminder,"Hi, your DStv Premium subscription of R829 is due on 2/05/2024. Pay online or via the app.",ham
50269,Sangoma love spells - 100% guaranteed,"Powerful traditional healer in Durban. Bring back lost lover in 24 hours! Money spells, luck spells. Call Mama Zodwa 081 944 1873.",spam
40034,WIN a brand new BMW X5 - Enter FREE!!!,You've been selected to win a BMW X5 worth R1.2 million! Click this link and enter your details. Winner announced next week!!!,spam
20230,"Cash loan approved! R100,000 in your account today!","GOOD NEWS! Your loan of R100,000 has been PRE-APPROVED! Money in account within 1 hour! Blacklisted? No problem! Send ID to 072 623 9714.",spam
35214,"WORK FOR GOOGLE - R500,000 per week from home","Google is hiring in South Africa! Work from home! Earn R10,000/week doing simple tasks. Send R199 registration to 083 675 3967. Start immediately!",spam
59543,URGENT: Verify your Standard Bank account NOW,Your African Bank account has been suspended. Click here immediately to verify: http://African Bank-verify.com. Failure to verify within 24 hours will result in closure.,spam
30871,"You've won R100,000 in the Lotto!","CONGRATULATIONS!!! You have been selected as a winner in the South African National Lottery. To claim your R100,000 prize, send your ID and bank details to 081 588 5315.",spam
67849,Sangoma love spells - 100% guaranteed,"Powerful traditional healer in Soweto. Bring back lost lover in 24 hours! Money spells, luck spells. Call Mama Zodwa 072 653 5091.",spam
10635,"WORK FOR GOOGLE - R100,000 per week from home","Google is hiring in South Africa! Work from home! Earn R50,000/week doing simple tasks. Send R199 registration to 072 264 6570. Start immediately!",spam
49944,"Make R500,000 per day working from home!!!","Amazing opportunity to earn R100,000 daily from home in Sandton! No experience needed! Send R299 registration fee. WhatsApp 082 491 5210 NOW!!!",spam
43084,African Bank ALERT: Suspicious activity detected,Your Absa account shows unusual transactions. Verify immediately: http://Absa-secure.net. Account will be locked in 6 hours!,spam
58415,Miracle weight loss - Lose 20kg in 2 weeks!,Doctor approved! Lose 20kg in just 14 days! Order now for only R599. SMS SLIM to 084 277 9197.,spam
13775,"You have inherited R100,000 from Nigeria","Dear Friend, Your relative has left you R50,000. To process this inheritance, we need your banking details and R2,000 legal fee.",spam
99993,SARS eFiling: Submit your tax return,"Dear Taxpayer, The deadline for individual tax returns is 24 October 2024. File online at www.sarsefiling.co.za.",ham
10830,"You have inherited R250,000 from Nigeria","Dear Friend, Your relative has left you R50,000. To process this inheritance, we need your banking details and R2,000 legal fee.",spam
95709,Eskom Load Shedding Schedule Update,Loadshedding Update: Stage 5 will be implemented from 22:00 to 22:00 today. Check your schedule.,ham
43428,FINAL NOTICE - SARS Tax Refund Awaiting,"You have an unclaimed tax refund of R10,000 from SARS. Click this link to claim: http://sars-refund-portal.co.za. Enter your ID and banking details.",spam
37418,Sangoma love spells - 100% guaranteed,"Powerful traditional healer in Rosebank. Bring back lost lover in 24 hours! Money spells, luck spells. Call Mama Zodwa 073 175 6517.",spam
63037,African Bank ALERT: Suspicious activity detected,Your African Bank account shows unusual transactions. Verify immediately: http://African Bank-secure.net. Account will be locked in 6 hours!,spam
2772,Congratulations! iPhone 15 Pro for FREE,Your cell number won an iPhone 15 Pro! Claim by paying R350 courier fee. Send proof to 073 952 3636. Limited time offer!!!,spam
75762,Your African Bank statement is ready,"Dear Customer, Your monthly statement for account ending in 2753 is now available on Online Banking. Please log in to view your transactions.",ham
36850,Congratulations! iPhone 15 Pro for FREE,Your cell number won an iPhone 15 Pro! Claim by paying R350 courier fee. Send proof to 084 235 9576. Limited time offer!!!,spam
69359,Sangoma love spells - 100% guaranteed,"Powerful traditional healer in Durban. Bring back lost lover in 24 hours! Money spells, luck spells. Call Mama Zodwa 083 228 6281.",spam
19162,"Cash loan approved! R100,000 in your account today!","GOOD NEWS! Your loan of R50,000 has been PRE-APPROVED! Money in account within 1 hour! Blacklisted? No problem! Send ID to 081 409 6234.",spam
57975,"You have inherited R10,000 from Nigeria","Dear Friend, Your relative has left you R50,000. To process this inheritance, we need your banking details and R2,000 legal fee.",spam
25978,Government grant - R5000 per month available,"Are you unemployed? Government released new grants of R5,000/month. Apply now! Send ID and R150 application fee to 082 284 3242. Approval within 24 hours!!!",spam
62265,WIN a brand new BMW X5 - Enter FREE!!!,You've been selected to win a BMW X5 worth R1.2 million! Click this link and enter your details. Winner announced next week!!!,spam
10316,"You've won R500,000 in the Lotto!","CONGRATULATIONS!!! You have been selected as a winner in the South African National Lottery. To claim your R250,000 prize, send your ID and bank details to 072 302 2870.",spam
6729,"Make R500,000 per day working from home!!!","Amazing opportunity to earn R10,000 daily from home in Pretoria! No experience needed! Send R299 registration fee. WhatsApp 083 198 7258 NOW!!!",spam
74353,City of Sandton: Municipal account,Your municipal account for May 2024 is available. Amount due: R4914. Payment due: 3/06/2024.,ham
12846,Get rich with Bitcoin investment!!!,"Turn R1,000 into R50,000 in one week with our Bitcoin system! Join traders in Sandton. WhatsApp 074 109 7339. Guaranteed returns!!!",spam
87918,DStv: Subscription payment reminder,"Hi, your DStv Premium subscription of R829 is due on 10/05/2024. Pay online or via the app.",ham
98813,MTN: Your bundle expires soon,"Hi, your 2GB data bundle expires on 3/05/2024. Dial *136# to renew or buy more bundles.",ham
26158,"Cash loan approved! R250,000 in your account today!","GOOD NEWS! Your loan of R100,000 has been PRE-APPROVED! Money in account within 1 hour! Blacklisted? No problem! Send ID to 072 455 5873.",spam
42317,Government grant - R5000 per month available,"Are you unemployed? Government released new grants of R5,000/month. Apply now! Send ID and R150 application fee to 071 663 4001. Approval within 24 hours!!!",spam
69996,"WORK FOR GOOGLE - R10,000 per week from home","Google is hiring in South Africa! Work from home! Earn R500,000/week doing simple tasks. Send R199 registration to 071 326 1621. Start immediately!",spam
93770,Your FNB statement is ready,"Dear Customer, Your monthly statement for account ending in 6665 is now available on Online Banking. Please log in to view your transactions.",ham
4425,URGENT: Verify your Absa account NOW,Your Nedbank account has been suspended. Click here immediately to verify: http://Nedbank-verify.com. Failure to verify within 24 hours will result in closure.,spam
10408,URGENT: Verify your Absa account NOW,Your FNB account has been suspended. Click here immediately to verify: http://FNB-verify.com. Failure to verify within 24 hours will result in closure.,spam
60711,"Make R250,000 per day working from home!!!","Amazing opportunity to earn R10,000 daily from home in Johannesburg! No experience needed! Send R299 registration fee. WhatsApp 084 475 6541 NOW!!!",spam
13961,Government grant - R5000 per month available,"Are you unemployed? Government released new grants of R5,000/month. Apply now! Send ID and R150 application fee to 081 745 7709. Approval within 24 hours!!!",spam
23428,WARNING: Computer infected with 13 viruses!,ALERT! Your device has 44 viruses! Battery damaged 28%! Click here immediately to download fix: http://antivirus-sa.com. Device will stop working in 6 hours!,spam
27719,Hot singles in Johannesburg want to meet you tonight!,37 single ladies in Pretoria are online NOW and want to meet you! Browse profiles FREE! Click: http://dating-tonight.co.za,spam
88964,DStv: Subscription payment reminder,"Hi, your DStv Premium subscription of R829 is due on 24/05/2024. Pay online or via the app.",ham
33774,Standard Bank ALERT: Suspicious activity detected,Your Capitec account shows unusual transactions. Verify immediately: http://Capitec-secure.net. Account will be locked in 6 hours!,spam
77576,Rain: Your bundle expires soon,"Hi, your 1GB data bundle expires on 17/05/2024. Dial *136# to renew or buy more bundles.",ham
